ID,Title,Attachments,Automation Candidate,Automation Type,Created By,Created On,Estimate,Expected Result,Forecast,Goals,Is Automated,Labels,Mission,Preconditions,Priority,References,Section,Section Depth,Section Description,Section Hierarchy,Steps,Steps,Steps (Additional Info),Steps (Expected Result),Steps (References),Steps (Shared step ID),Steps (Step),Suite,Suite ID,Type,Updated By,Updated On,is_converted
,TC-HU04-CA04-01 - Reserva con hora de inicio anterior a la apertura es rechazada,,,None,,,,El sistema rechaza la reserva e informa la restriccion de horario operativo.,,,No,"Negativo, Sprint 1",,El Cliente esta autenticado.; Existe un horario operativo definido.,Medium,CA-HU04-04,CA-HU04-04: Horario fuera del horario operativo es rechazado,2,"Dado que estoy realizando una reserva, cuando selecciono un horario fuera del horario operativo permitido, entonces el sistema rechaza la reserva e informa la restriccion.",Test Cases > HU04 - Reserva de Sala de Coworking > CA-HU04-04: Horario fuera del horario operativo es rechazado,"1. Seleccionar una sala y fecha válidas.
2. Indicar una hora de inicio anterior a la apertura.
3. Confirmar la reserva.",,,El sistema rechaza la reserva e informa la restriccion de horario operativo.,,,,Master,,Functional,,,0
,TC-HU04-CA04-02 - Reserva con hora de fin posterior al cierre es rechazada,,,None,,,,El sistema rechaza la reserva e informa la restriccion de horario operativo.,,,No,"Negativo, Sprint 1",,El Cliente esta autenticado.; Existe un horario operativo definido.,Medium,CA-HU04-04,CA-HU04-04: Horario fuera del horario operativo es rechazado,2,"Dado que estoy realizando una reserva, cuando selecciono un horario fuera del horario operativo permitido, entonces el sistema rechaza la reserva e informa la restriccion.",Test Cases > HU04 - Reserva de Sala de Coworking > CA-HU04-04: Horario fuera del horario operativo es rechazado,"1. Seleccionar una sala y fecha válidas.
2. Indicar una hora de finalizacion posterior al cierre.
3. Confirmar la reserva.",,,El sistema rechaza la reserva e informa la restriccion de horario operativo.,,,,Master,,Functional,,,0
,TC-HU04-CA04-03 - Reserva con rango que cruza el horario de cierre es rechazada,,,None,,,,El sistema rechaza la reserva e informa que el horario excede el horario operativo permitido.,,,No,"Negativo, Sprint 1",,El Cliente esta autenticado.; Existe un horario operativo definido.,Medium,CA-HU04-04,CA-HU04-04: Horario fuera del horario operativo es rechazado,2,"Dado que estoy realizando una reserva, cuando selecciono un horario fuera del horario operativo permitido, entonces el sistema rechaza la reserva e informa la restriccion.",Test Cases > HU04 - Reserva de Sala de Coworking > CA-HU04-04: Horario fuera del horario operativo es rechazado,"1. Seleccionar una sala y fecha válidas.
2. Indicar un rango que cruce el horario de cierre.
3. Confirmar la reserva.",,,El sistema rechaza la reserva e informa que el horario excede el horario operativo permitido.,,,,Master,,Functional,,,0
,TC-HU04-CA05-01 - Reserva sin sala seleccionada solicita elegir una sala,,,None,,,,El sistema solicita seleccionar una sala antes de procesar la reserva.,,,No,"Negativo, Sprint 1",,El Cliente esta autenticado y en el formulario de reserva.,Medium,CA-HU04-05,CA-HU04-05: Campos obligatorios vacíos impiden la reserva,2,"Dado que me encuentro registrando una reserva, cuando intento continuar sin seleccionar sala, fecha o rango horario, entonces el sistema solicita completar los campos obligatorios antes de procesar la reserva.",Test Cases > HU04 - Reserva de Sala de Coworking > CA-HU04-05: Campos obligatorios vacíos impiden la reserva,"1. Indicar fecha y rango horario válidos.
2. No seleccionar ninguna sala.
3. Intentar continuar.",,,El sistema solicita seleccionar una sala antes de procesar la reserva.,,,,Master,,Functional,,,0
,TC-HU04-CA05-02 - Reserva sin fecha solicita indicar la fecha,,,None,,,,El sistema solicita indicar la fecha antes de procesar la reserva.,,,No,"Negativo, Sprint 1",,El Cliente esta autenticado y en el formulario de reserva.,Medium,CA-HU04-05,CA-HU04-05: Campos obligatorios vacíos impiden la reserva,2,"Dado que me encuentro registrando una reserva, cuando intento continuar sin seleccionar sala, fecha o rango horario, entonces el sistema solicita completar los campos obligatorios antes de procesar la reserva.",Test Cases > HU04 - Reserva de Sala de Coworking > CA-HU04-05: Campos obligatorios vacíos impiden la reserva,"1. Seleccionar una sala y rango horario válidos.
2. No indicar la fecha.
3. Intentar continuar.",,,El sistema solicita indicar la fecha antes de procesar la reserva.,,,,Master,,Functional,,,0
,TC-HU04-CA05-03 - Reserva sin rango horario solicita indicar el horario,,,None,,,,El sistema solicita indicar el rango horario antes de procesar la reserva.,,,No,"Negativo, Sprint 1",,El Cliente esta autenticado y en el formulario de reserva.,Medium,CA-HU04-05,CA-HU04-05: Campos obligatorios vacíos impiden la reserva,2,"Dado que me encuentro registrando una reserva, cuando intento continuar sin seleccionar sala, fecha o rango horario, entonces el sistema solicita completar los campos obligatorios antes de procesar la reserva.",Test Cases > HU04 - Reserva de Sala de Coworking > CA-HU04-05: Campos obligatorios vacíos impiden la reserva,"1. Seleccionar una sala y fecha válidas.
2. No indicar el rango horario.
3. Intentar continuar.",,,El sistema solicita indicar el rango horario antes de procesar la reserva.,,,,Master,,Functional,,,0
,"TC-HU05-CA01-01 - Consulta de disponibilidad con sala, fecha y rango válidos",,,None,,,,El sistema muestra el estado de disponibilidad de la sala para el horario seleccionado.,,,No,"Positivo, Sprint 2",,El Cliente esta autenticado.; Existe al menos una sala registrada.,Critical,CA-HU05-01,CA-HU05-01: Consulta de disponibilidad con datos válidos,2,"Dado que el cliente se encuentra en el módulo de consulta de salas, cuando selecciona una sala, fecha y rango de horas válido, entonces el sistema muestra si la sala esta disponible para alquilar.",Test Cases > HU05 - Consulta de Disponibilidad de Sala > CA-HU05-01: Consulta de disponibilidad con datos válidos,"1. Acceder al módulo de consulta de disponibilidad.
2. Seleccionar una sala, una fecha y un rango de horas válidos.
3. Ejecutar la consulta.",,,El sistema muestra el estado de disponibilidad de la sala para el horario seleccionado.,,,,Master,,Functional,,,0
,TC-HU05-CA01-02 - Consulta de disponibilidad para una fecha futura se procesa correctamente,,,None,,,,El sistema procesa la consulta y muestra el estado de disponibilidad para la fecha futura.,,,No,"Alternativo, Sprint 2",,El Cliente esta autenticado.; Existe una sala registrada.,Medium,CA-HU05-01,CA-HU05-01: Consulta de disponibilidad con datos válidos,2,"Dado que el cliente se encuentra en el módulo de consulta de salas, cuando selecciona una sala, fecha y rango de horas válido, entonces el sistema muestra si la sala esta disponible para alquilar.",Test Cases > HU05 - Consulta de Disponibilidad de Sala > CA-HU05-01: Consulta de disponibilidad con datos válidos,"1. Seleccionar una sala con una fecha futura válida y un rango de horas válido.
2. Ejecutar la consulta.",,,El sistema procesa la consulta y muestra el estado de disponibilidad para la fecha futura.,,,,Master,,Functional,,,0
,TC-HU05-CA01-03 - Consulta de disponibilidad en el rango límite válido muestra el resultado,,,None,,,,El sistema muestra el resultado de disponibilidad para el rango limite válido.,,,No,"Alternativo, Sprint 2",,El Cliente esta autenticado.; Existe un horario operativo definido.,Medium,CA-HU05-01,CA-HU05-01: Consulta de disponibilidad con datos válidos,2,"Dado que el cliente se encuentra en el módulo de consulta de salas, cuando selecciona una sala, fecha y rango de horas válido, entonces el sistema muestra si la sala esta disponible para alquilar.",Test Cases > HU05 - Consulta de Disponibilidad de Sala > CA-HU05-01: Consulta de disponibilidad con datos válidos,"1. Seleccionar una sala y un rango ubicado en los limites del horario operativo.
2. Ejecutar la consulta.",,,El sistema muestra el resultado de disponibilidad para el rango limite válido.,,,,Master,,Functional,,,0
,TC-HU05-CA02-01 - Sala sin reservas se muestra disponible y habilita el alquiler,,,None,,,,El sistema muestra la sala como disponible y habilita la opcion de continuar con el alquiler.,,,No,"Positivo, Sprint 2",,Existe una sala sin reservas en el horario a consultar.; El Cliente esta autenticado.,High,CA-HU05-02,CA-HU05-02: Sala sin reservas se muestra como disponible,2,"Dado que la sala no tiene reservas en el horario seleccionado, cuando el cliente consulta su disponibilidad, entonces el sistema muestra la sala como disponible y permite continuar con el alquiler.",Test Cases > HU05 - Consulta de Disponibilidad de Sala > CA-HU05-02: Sala sin reservas se muestra como disponible,1. Consultar la disponibilidad de la sala libre en el horario seleccionado.,,,El sistema muestra la sala como disponible y habilita la opcion de continuar con el alquiler.,,,,Master,,Functional,,,0
,TC-HU05-CA02-02 - Sala se muestra disponible para un nuevo horario libre,,,None,,,,El sistema muestra la sala como disponible para el nuevo horario libre.,,,No,"Alternativo, Sprint 2",,Existe una sala con una reserva previa que finaliza antes del horario consultado.,Medium,CA-HU05-02,CA-HU05-02: Sala sin reservas se muestra como disponible,2,"Dado que la sala no tiene reservas en el horario seleccionado, cuando el cliente consulta su disponibilidad, entonces el sistema muestra la sala como disponible y permite continuar con el alquiler.",Test Cases > HU05 - Consulta de Disponibilidad de Sala > CA-HU05-02: Sala sin reservas se muestra como disponible,1. Consultar la disponibilidad de la sala en un horario inmediatamente posterior a una reserva existente.,,,El sistema muestra la sala como disponible para el nuevo horario libre.,,,,Master,,Functional,,,0
,TC-HU05-CA02-03 - Disponibilidad permite avanzar al flujo de reserva,,,None,,,,El sistema permite avanzar al flujo de reserva de la sala disponible.,,,No,"Alternativo, Sprint 2",,El sistema muestra una sala como disponible.,Medium,CA-HU05-02,CA-HU05-02: Sala sin reservas se muestra como disponible,2,"Dado que la sala no tiene reservas en el horario seleccionado, cuando el cliente consulta su disponibilidad, entonces el sistema muestra la sala como disponible y permite continuar con el alquiler.",Test Cases > HU05 - Consulta de Disponibilidad de Sala > CA-HU05-02: Sala sin reservas se muestra como disponible,"1. Desde el resultado de disponibilidad, presionar la opcion de continuar con el alquiler.",,,El sistema permite avanzar al flujo de reserva de la sala disponible.,,,,Master,,Functional,,,0
,TC-HU05-CA03-01 - Sala reservada se muestra como no disponible,,,None,,,,El sistema muestra un mensaje indicando que la sala no esta disponible.,,,No,"Negativo, Sprint 2",,Existe una reserva CONFIRMADA sobre una sala en un horario.; El Cliente esta autenticado.,Medium,CA-HU05-03,CA-HU05-03: Sala reservada se muestra como no disponible,2,"Dado que la sala ya se encuentra reservada en el horario seleccionado, cuando el cliente consulta su disponibilidad, entonces el sistema muestra un mensaje indicando que la sala no esta disponible.",Test Cases > HU05 - Consulta de Disponibilidad de Sala > CA-HU05-03: Sala reservada se muestra como no disponible,1. Consultar la disponibilidad de la sala en el mismo horario reservado.,,,El sistema muestra un mensaje indicando que la sala no esta disponible.,,,,Master,,Functional,,,0
,TC-HU05-CA03-02 - Sala con horario solapado se muestra como no disponible,,,None,,,,El sistema muestra la sala como no disponible para el horario solapado.,,,No,"Negativo, Sprint 2",,Existe una reserva CONFIRMADA sobre una sala.,Medium,CA-HU05-03,CA-HU05-03: Sala reservada se muestra como no disponible,2,"Dado que la sala ya se encuentra reservada en el horario seleccionado, cuando el cliente consulta su disponibilidad, entonces el sistema muestra un mensaje indicando que la sala no esta disponible.",Test Cases > HU05 - Consulta de Disponibilidad de Sala > CA-HU05-03: Sala reservada se muestra como no disponible,1. Consultar la disponibilidad de la sala en un horario que se solapa con la reserva existente.,,,El sistema muestra la sala como no disponible para el horario solapado.,,,,Master,,Functional,,,0
,TC-HU05-CA03-03 - Sala no disponible no habilita la opción de continuar con el alquiler,,,None,,,,El sistema no habilita la opcion de continuar con el alquiler para la sala no disponible.,,,No,"Alternativo, Sprint 2",,El sistema muestra una sala como no disponible.,Medium,CA-HU05-03,CA-HU05-03: Sala reservada se muestra como no disponible,2,"Dado que la sala ya se encuentra reservada en el horario seleccionado, cuando el cliente consulta su disponibilidad, entonces el sistema muestra un mensaje indicando que la sala no esta disponible.",Test Cases > HU05 - Consulta de Disponibilidad de Sala > CA-HU05-03: Sala reservada se muestra como no disponible,1. Verificar las opciones disponibles en el resultado de la consulta.,,,El sistema no habilita la opcion de continuar con el alquiler para la sala no disponible.,,,,Master,,Functional,,,0
,TC-HU05-CA04-01 - Consulta sin sala seleccionada solicita elegir una sala,,,None,,,,El sistema solicita seleccionar una sala antes de ejecutar la consulta.,,,No,"Negativo, Sprint 2",,El Cliente esta autenticado y en el módulo de consulta.,Medium,CA-HU05-04,CA-HU05-04: Campos vacíos impiden ejecutar la consulta,2,"Dado que el cliente intenta consultar disponibilidad sin seleccionar sala, fecha o rango de horas, cuando ejecuta la consulta, entonces el sistema solicita completar los campos obligatorios.",Test Cases > HU05 - Consulta de Disponibilidad de Sala > CA-HU05-04: Campos vacíos impiden ejecutar la consulta,"1. Indicar fecha y rango de horas válidos.
2. No seleccionar una sala.
3. Ejecutar la consulta.",,,El sistema solicita seleccionar una sala antes de ejecutar la consulta.,,,,Master,,Functional,,,0
,TC-HU05-CA04-02 - Consulta sin fecha solicita indicar la fecha,,,None,,,,El sistema solicita indicar la fecha antes de ejecutar la consulta.,,,No,"Negativo, Sprint 2",,El Cliente esta autenticado y en el módulo de consulta.,Medium,CA-HU05-04,CA-HU05-04: Campos vacíos impiden ejecutar la consulta,2,"Dado que el cliente intenta consultar disponibilidad sin seleccionar sala, fecha o rango de horas, cuando ejecuta la consulta, entonces el sistema solicita completar los campos obligatorios.",Test Cases > HU05 - Consulta de Disponibilidad de Sala > CA-HU05-04: Campos vacíos impiden ejecutar la consulta,"1. Seleccionar una sala y rango de horas válidos.
2. No indicar la fecha.
3. Ejecutar la consulta.",,,El sistema solicita indicar la fecha antes de ejecutar la consulta.,,,,Master,,Functional,,,0
,TC-HU05-CA04-03 - Consulta sin rango de horas solicita indicar el horario,,,None,,,,El sistema solicita indicar el rango de horas antes de ejecutar la consulta.,,,No,"Negativo, Sprint 2",,El Cliente esta autenticado y en el módulo de consulta.,Medium,CA-HU05-04,CA-HU05-04: Campos vacíos impiden ejecutar la consulta,2,"Dado que el cliente intenta consultar disponibilidad sin seleccionar sala, fecha o rango de horas, cuando ejecuta la consulta, entonces el sistema solicita completar los campos obligatorios.",Test Cases > HU05 - Consulta de Disponibilidad de Sala > CA-HU05-04: Campos vacíos impiden ejecutar la consulta,"1. Seleccionar una sala y fecha válidas.
2. No indicar el rango de horas.
3. Ejecutar la consulta.",,,El sistema solicita indicar el rango de horas antes de ejecutar la consulta.,,,,Master,,Functional,,,0
,TC-HU05-CA05-01 - Consulta con fecha del día anterior es rechazada,,,None,,,,El sistema muestra un mensaje indicando que no se pueden consultar alquileres en fechas pasadas.,,,No,"Negativo, Sprint 2",,El Cliente esta autenticado y en el módulo de consulta.,Medium,CA-HU05-05,CA-HU05-05: Fecha anterior a la actual es rechazada,2,"Dado que el cliente selecciona una fecha anterior a la actual, cuando intenta consultar disponibilidad, entonces el sistema muestra un mensaje indicando que no se pueden consultar alquileres en fechas pasadas.",Test Cases > HU05 - Consulta de Disponibilidad de Sala > CA-HU05-05: Fecha anterior a la actual es rechazada,"1. Seleccionar la fecha del día anterior.
2. Indicar sala y rango de horas válidos.
3. Ejecutar la consulta.",,,El sistema muestra un mensaje indicando que no se pueden consultar alquileres en fechas pasadas.,,,,Master,,Functional,,,0
,TC-HU05-CA05-02 - Consulta con fecha de varios meses atrás es rechazada,,,None,,,,El sistema rechaza la consulta indicando que la fecha es pasada.,,,No,"Negativo, Sprint 2",,El Cliente esta autenticado y en el módulo de consulta.,Medium,CA-HU05-05,CA-HU05-05: Fecha anterior a la actual es rechazada,2,"Dado que el cliente selecciona una fecha anterior a la actual, cuando intenta consultar disponibilidad, entonces el sistema muestra un mensaje indicando que no se pueden consultar alquileres en fechas pasadas.",Test Cases > HU05 - Consulta de Disponibilidad de Sala > CA-HU05-05: Fecha anterior a la actual es rechazada,"1. Seleccionar una fecha de varios meses atrás.
2. Indicar sala y rango de horas válidos.
3. Ejecutar la consulta.",,,El sistema rechaza la consulta indicando que la fecha es pasada.,,,,Master,,Functional,,,0
,TC-HU05-CA05-03 - Consulta con la fecha actual (no pasada) se procesa correctamente,,,None,,,,El sistema acepta la fecha actual (no pasada) y procesa la consulta de disponibilidad.,,,No,"Alternativo, Sprint 2",,El Cliente esta autenticado y en el módulo de consulta.,Medium,CA-HU05-05,CA-HU05-05: Fecha anterior a la actual es rechazada,2,"Dado que el cliente selecciona una fecha anterior a la actual, cuando intenta consultar disponibilidad, entonces el sistema muestra un mensaje indicando que no se pueden consultar alquileres en fechas pasadas.",Test Cases > HU05 - Consulta de Disponibilidad de Sala > CA-HU05-05: Fecha anterior a la actual es rechazada,"1. Seleccionar la fecha actual con un rango de horas futuro del mismo día.
2. Ejecutar la consulta.",,,El sistema acepta la fecha actual (no pasada) y procesa la consulta de disponibilidad.,,,,Master,,Functional,,,0
,TC-HU06-CA01-01 - Cancelación de una reserva activa libera la sala,,,None,,,,El sistema cancela la reserva y libera la sala para que pueda ser reservada por otros usuarios.,,,No,"Positivo, Sprint 2",,El Cliente esta autenticado.; El Cliente posee una reserva activa.,Critical,CA-HU06-01,CA-HU06-01: Cancelación de reserva activa libera la sala,2,"Dado que el cliente tiene una reserva activa, cuando selecciona la opcion de cancelar la reserva y confirma la acción, entonces el sistema cancela la reserva correctamente y libera la sala para otros usuarios.",Test Cases > HU06 - Cancelación de Reservas > CA-HU06-01: Cancelación de reserva activa libera la sala,"1. Acceder al perfil y al listado de reservas activas.
2. Seleccionar la opcion cancelar sobre una reserva activa.
3. Confirmar la cancelación.",,,El sistema cancela la reserva y libera la sala para que pueda ser reservada por otros usuarios.,,,,Master,,Functional,,,0
,TC-HU06-CA01-02 - Sala cancelada vuelve a mostrarse como disponible en ese horario,,,None,,,,El sistema muestra la sala como disponible nuevamente en ese horario.,,,No,"Alternativo, Sprint 2",,Se ha cancelado una reserva sobre una sala en un horario.,Medium,CA-HU06-01,CA-HU06-01: Cancelación de reserva activa libera la sala,2,"Dado que el cliente tiene una reserva activa, cuando selecciona la opcion de cancelar la reserva y confirma la acción, entonces el sistema cancela la reserva correctamente y libera la sala para otros usuarios.",Test Cases > HU06 - Cancelación de Reservas > CA-HU06-01: Cancelación de reserva activa libera la sala,1. Consultar la disponibilidad de la sala en el horario de la reserva cancelada.,,,El sistema muestra la sala como disponible nuevamente en ese horario.,,,,Master,,Functional,,,0
,TC-HU06-CA01-03 - Reserva cancelada aparece con estado «Cancelada» en el historial,,,None,,,,El sistema refleja la reserva con estado «Cancelada» en el historial del Cliente.,,,No,"Alternativo, Sprint 2",,El Cliente ha cancelado una reserva.,Medium,CA-HU06-01,CA-HU06-01: Cancelación de reserva activa libera la sala,2,"Dado que el cliente tiene una reserva activa, cuando selecciona la opcion de cancelar la reserva y confirma la acción, entonces el sistema cancela la reserva correctamente y libera la sala para otros usuarios.",Test Cases > HU06 - Cancelación de Reservas > CA-HU06-01: Cancelación de reserva activa libera la sala,1. Acceder al historial de reservas del Cliente.,,,El sistema refleja la reserva con estado «Cancelada» en el historial del Cliente.,,,,Master,,Functional,,,0
,TC-HU06-CA02-01 - Confirmar la cancelación muestra mensaje de operación exitosa,,,None,,,,El sistema muestra un mensaje indicando que la cancelación fue realizada correctamente.,,,No,"Positivo, Sprint 2",,El Cliente posee una reserva activa.; El Cliente esta autenticado.,High,CA-HU06-02,CA-HU06-02: Confirmación de cancelación muestra mensaje de éxito,2,"Dado que el cliente selecciona cancelar una reserva, cuando confirma la operación, entonces el sistema muestra un mensaje indicando que la cancelación fue realizada correctamente.",Test Cases > HU06 - Cancelación de Reservas > CA-HU06-02: Confirmación de cancelación muestra mensaje de éxito,"1. Seleccionar cancelar sobre una reserva activa.
2. Confirmar la operación.",,,El sistema muestra un mensaje indicando que la cancelación fue realizada correctamente.,,,,Master,,Functional,,,0
,TC-HU06-CA02-02 - Mensaje de confirmación identifica la reserva cancelada,,,None,,,,El mensaje de confirmación identifica la reserva cancelada (por ejemplo sala y horario).,,,No,"Alternativo, Sprint 2",,El Cliente posee una reserva activa identificable.,Medium,CA-HU06-02,CA-HU06-02: Confirmación de cancelación muestra mensaje de éxito,2,"Dado que el cliente selecciona cancelar una reserva, cuando confirma la operación, entonces el sistema muestra un mensaje indicando que la cancelación fue realizada correctamente.",Test Cases > HU06 - Cancelación de Reservas > CA-HU06-02: Confirmación de cancelación muestra mensaje de éxito,"1. Cancelar la reserva activa y confirmar.
2. Revisar el contenido del mensaje mostrado.",,,El mensaje de confirmación identifica la reserva cancelada (por ejemplo sala y horario).,,,,Master,,Functional,,,0
,TC-HU06-CA02-03 - Reserva cancelada desaparece del listado de reservas activas,,,None,,,,La reserva cancelada ya no aparece en el listado de reservas activas.,,,No,"Alternativo, Sprint 2",,Se ha mostrado el mensaje de cancelación correcta.,Medium,CA-HU06-02,CA-HU06-02: Confirmación de cancelación muestra mensaje de éxito,2,"Dado que el cliente selecciona cancelar una reserva, cuando confirma la operación, entonces el sistema muestra un mensaje indicando que la cancelación fue realizada correctamente.",Test Cases > HU06 - Cancelación de Reservas > CA-HU06-02: Confirmación de cancelación muestra mensaje de éxito,"1. Cerrar el mensaje de confirmación.
2. Revisar el listado de reservas activas.",,,La reserva cancelada ya no aparece en el listado de reservas activas.,,,,Master,,Functional,,,0
,TC-HU07-CA01-01 - Búsqueda localiza la reserva activa y habilita el registro de entrada,,,None,,,,El sistema muestra los detalles de la reserva y habilita la opcion de registro de entrada.,,,No,"Positivo, Sprint 2",,El Recepcionista esta autenticado.; Existe un cliente con reserva activa para el horario actual.,High,CA-HU07-01,CA-HU07-01: Localización de reserva activa para el horario actual,2,"Dado que el Recepcionista se encuentra en el módulo de ingresos, cuando busca a un cliente con una reserva activa para el horario actual, entonces el sistema muestra los detalles de la reserva y habilita la opcion de registro de entrada.",Test Cases > HU07 - Registro de Ingreso de Clientes > CA-HU07-01: Localización de reserva activa para el horario actual,"1. Iniciar sesión como Recepcionista (recepcion@swgec.ec) y abrir la pestaña «Buscar por Correo».
2. Ingresar el correo del cliente con reserva activa (cliente@swgec.ec) y presionar «Buscar».
3. Visualizar la tarjeta de la reserva con la opción «Registrar Ingreso».",,,El sistema muestra los detalles de la reserva y habilita la opcion de registro de entrada.,,,,Master,,Functional,,,0
,TC-HU07-CA01-02 - Reserva activa se localiza y muestra sus detalles para registrar la entrada,,,None,,,,El sistema localiza la reserva activa y muestra sus detalles con la opcion de registrar entrada.,,,No,"Alternativo, Sprint 2",,Existe un cliente con reserva activa para el horario actual.,Medium,CA-HU07-01,CA-HU07-01: Localización de reserva activa para el horario actual,2,"Dado que el Recepcionista se encuentra en el módulo de ingresos, cuando busca a un cliente con una reserva activa para el horario actual, entonces el sistema muestra los detalles de la reserva y habilita la opcion de registro de entrada.",Test Cases > HU07 - Registro de Ingreso de Clientes > CA-HU07-01: Localización de reserva activa para el horario actual,"1. En el panel de Recepción, abrir la pestaña «Buscar por Correo».
2. Ingresar el correo del cliente (cliente@swgec.ec) y presionar «Buscar».
3. Visualizar los detalles de la reserva localizada (sala, fecha y horario).",,,El sistema localiza la reserva activa y muestra sus detalles con la opcion de registrar entrada.,,,,Master,,Functional,,,0
,TC-HU07-CA01-03 - Se muestra la reserva activa correspondiente al horario actual,,,None,,,,El sistema muestra la reserva activa correspondiente al horario actual y habilita su registro de entrada.,,,No,"Alternativo, Sprint 2",,"Un cliente posee varias reservas, una de ellas activa para el horario actual.",Medium,CA-HU07-01,CA-HU07-01: Localización de reserva activa para el horario actual,2,"Dado que el Recepcionista se encuentra en el módulo de ingresos, cuando busca a un cliente con una reserva activa para el horario actual, entonces el sistema muestra los detalles de la reserva y habilita la opcion de registro de entrada.",Test Cases > HU07 - Registro de Ingreso de Clientes > CA-HU07-01: Localización de reserva activa para el horario actual,"1. En «Vista del Día», seleccionar la sala reservada por el cliente (por ejemplo «Sala de lectura»).
2. Identificar en el detalle la reserva del horario actual con la opción «Registrar Ingreso».",,,El sistema muestra la reserva activa correspondiente al horario actual y habilita su registro de entrada.,,,,Master,,Functional,,,0
,TC-HU07-CA02-01 - Confirmar la llegada cambia el estado de la sala de «Reservada» a «En Uso»,,,None,,,,El sistema cambia automáticamente el estado de la sala de «Reservada» a «En Uso».,,,No,"Positivo, Sprint 2",,Se ha localizado una reserva válida con la sala en estado «Reservada».,Critical,CA-HU07-02,CA-HU07-02: Confirmación de llegada cambia el estado de la sala,2,"Dado que se ha localizado una reserva válida, cuando el Recepcionista confirma la llegada del cliente, entonces el sistema cambia automáticamente el estado de la sala de «Reservada» a «En Uso».",Test Cases > HU07 - Registro de Ingreso de Clientes > CA-HU07-02: Confirmación de llegada cambia el estado de la sala,1. Localizar la reserva activa del cliente (cliente@swgec.ec) y presionar «Registrar Ingreso».,,,El sistema cambia automáticamente el estado de la sala de «Reservada» a «En Uso».,,,,Master,,Functional,,,0
,TC-HU07-CA02-02 - Sala queda reflejada con el estado «En Uso» tras el ingreso,,,None,,,,El sistema refleja la sala con el estado «En Uso».,,,No,"Alternativo, Sprint 2",,Se ha registrado la entrada de un cliente.,Medium,CA-HU07-02,CA-HU07-02: Confirmación de llegada cambia el estado de la sala,2,"Dado que se ha localizado una reserva válida, cuando el Recepcionista confirma la llegada del cliente, entonces el sistema cambia automáticamente el estado de la sala de «Reservada» a «En Uso».",Test Cases > HU07 - Registro de Ingreso de Clientes > CA-HU07-02: Confirmación de llegada cambia el estado de la sala,1. Consultar el estado de la sala en «Vista del Día» o en el «Panel de Control» del Administrador.,,,El sistema refleja la sala con el estado «En Uso».,,,,Master,,Functional,,,0
,TC-HU07-CA02-03 - Se registra la hora de entrada asociada al ingreso del cliente,,,None,,,,El sistema registra la hora de entrada asociada al ingreso del cliente.,,,No,"Alternativo, Sprint 2",,Se ha localizado una reserva válida.,Medium,CA-HU07-02,CA-HU07-02: Confirmación de llegada cambia el estado de la sala,2,"Dado que se ha localizado una reserva válida, cuando el Recepcionista confirma la llegada del cliente, entonces el sistema cambia automáticamente el estado de la sala de «Reservada» a «En Uso».",Test Cases > HU07 - Registro de Ingreso de Clientes > CA-HU07-02: Confirmación de llegada cambia el estado de la sala,"1. Presionar «Registrar Ingreso» en la reserva del cliente (cliente@swgec.ec).
2. Revisar los datos de la reserva con la hora de ingreso registrada.",,,El sistema registra la hora de entrada asociada al ingreso del cliente.,,,,Master,,Functional,,,0
,TC-HU07-CA03-01 - Ingreso antes del horario muestra advertencia de sala no disponible,,,None,,,,El sistema muestra una advertencia indicando que la sala aún no esta disponible para su ocupación.,,,No,"Negativo, Sprint 2",,Existe una reserva cuyo horario aún no ha iniciado.; El Recepcionista esta autenticado.,Medium,CA-HU07-03,CA-HU07-03: Ingreso fuera del rango horario permitido es bloqueado,2,"Dado que el cliente llega antes del horario reservado, cuando el Recepcionista intenta registrar la entrada fuera del rango de horas permitido, entonces el sistema muestra un mensaje de advertencia indicando que la sala aún no esta disponible para su ocupación.",Test Cases > HU07 - Registro de Ingreso de Clientes > CA-HU07-03: Ingreso fuera del rango horario permitido es bloqueado,"1. Localizar la reserva del cliente (cliente@swgec.ec) cuyo horario aún no inicia.
2. Presionar «Registrar Ingreso» antes del rango horario permitido.",,,El sistema muestra una advertencia indicando que la sala aún no esta disponible para su ocupación.,,,,Master,,Functional,,,0
,TC-HU07-CA03-02 - Ingreso fuera del rango permitido es bloqueado,,,None,,,,El sistema impide el registro y muestra la advertencia de horario no permitido.,,,No,"Negativo, Sprint 2",,Existe una reserva que inicia varias horas después.,Medium,CA-HU07-03,CA-HU07-03: Ingreso fuera del rango horario permitido es bloqueado,2,"Dado que el cliente llega antes del horario reservado, cuando el Recepcionista intenta registrar la entrada fuera del rango de horas permitido, entonces el sistema muestra un mensaje de advertencia indicando que la sala aún no esta disponible para su ocupación.",Test Cases > HU07 - Registro de Ingreso de Clientes > CA-HU07-03: Ingreso fuera del rango horario permitido es bloqueado,"1. Localizar una reserva que inicia varias horas después (cliente@swgec.ec).
2. Presionar «Registrar Ingreso» con bastante antelación al horario.",,,El sistema impide el registro y muestra la advertencia de horario no permitido.,,,,Master,,Functional,,,0
